,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,property_type,room_type,bedrooms,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,price_avg,price_std,beds,accommodates,reviews_per_month,availability_60,availability_90,availability_365,revenue,booking_rate,bathrooms_text,price_per_person,accom_per_bed,price_surge_percent,price_std_percent
57,"Amsterdam, Netherlands",within a day,100.0,100.0,t,Oud-West,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,3,19,t,0,74,4,1,4.9,4.89,4.75,4.94,4.96,4.92,4.73,f,169.16438356164383,169.16438356164383,2.217647121066648,1.0,2.0,0.58,0,0,0,0.0,0.0,1.5 baths,84.58219178082192,2.0,0.0,1.3109420992620076
58,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,host neighbourhood not available,4,"['email', 'phone', 'work_email']",t,"Watergraafsmeer, North Holland, Netherlands",Private room in houseboat,Private room,1.0,3,180,t,18,86,4,2,4.67,4.65,4.53,4.74,4.59,4.85,4.47,t,280.0,280.0,42.65740083682842,1.0,2.0,0.69,18,18,18,14.073972602739726,4.931506849315069,1 private bath,140.0,2.0,0.0,15.234786013153009
59,"Amsterdam, Netherlands",within a day,100.0,99.0,t,Watergraafsmeer,1,"['email', 'phone']",t,neighbourhood not available,Private room in loft,Private room,1.0,2,1125,t,5,237,38,1,4.86,4.83,4.94,4.92,4.91,4.73,4.71,t,133.74520547945207,133.74520547945207,13.54290131859657,1.0,2.0,1.92,13,37,103,39.15068493150685,28.21917808219178,1.5 baths,66.87260273972603,2.0,0.0,10.125896677976417
60,"Amsterdam, Netherlands",within a day,75.0,6.0,f,Hoofddorppleinbuurt,2,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,4,30,t,1,8,1,0,4.88,4.88,4.63,4.88,5.0,4.75,4.75,f,115.18356164383562,115.18356164383562,3.56906018113267,1.0,2.0,0.09,3,3,3,0.9041095890410958,0.821917808219178,1 bath,57.59178082191781,2.0,0.0,3.098584667983028
61,"Amsterdam, Netherlands",within a day,100.0,42.0,f,Zeeburg,1,"['email', 'phone']",t,"Zeeburg, North Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,2,30,t,0,77,7,1,4.87,4.92,4.78,4.99,4.97,4.8,4.74,f,150.5917808219178,150.5917808219178,4.593406449354533,1.0,3.0,0.61,0,0,243,101.22739726027397,66.57534246575342,1 bath,50.1972602739726,3.0,0.0,3.050237153903148
62,"Amsterdam, Netherlands",a few days or more,33.0,12.0,f,Grachtengordel,1,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,5,100,t,14,26,2,1,4.79,4.6,4.64,4.72,4.88,4.88,4.6,f,250.0,250.0,0.0,1.0,2.0,0.21,14,14,82,56.16438356164384,22.465753424657535,1 bath,125.0,2.0,0.0,0.0
63,"Amsterdam, Netherlands",within a few hours,100.0,94.0,f,De Pijp,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,7,t,3,142,19,2,4.64,4.69,4.6,4.82,4.87,4.78,4.54,f,110.74246575342465,110.74246575342465,8.14966320695974,1.0,2.0,1.13,7,7,7,2.8547945205479452,1.9178082191780823,1 bath,55.37123287671233,2.0,0.0,7.359113011900511
64,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,Oud-West,4,"['email', 'phone']",t,neighbourhood not available,Private room in bed and breakfast,Private room,1.0,4,60,t,2,216,2,0,4.78,4.79,4.52,4.89,4.77,4.87,4.72,t,129.0,129.0,0.0,1.0,2.0,1.78,10,40,273,96.48493150684932,74.79452054794521,1 private bath,64.5,2.0,0.0,0.0
65,"Amsterdam, Netherlands",within an hour,100.0,82.0,t,Oud-Zuid,1,['phone'],t,neighbourhood not available,Boat,Entire home/apt,2.0,3,60,t,1,120,10,0,4.88,4.87,4.84,4.92,4.89,4.65,4.7,f,200.0,200.0,0.0,2.0,4.0,0.96,1,1,6,3.287671232876712,1.643835616438356,1 bath,50.0,2.0,0.0,0.0
66,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,Zeeburg,1,"['email', 'phone', 'work_email']",t,"Amsterdam, North Holland, Netherlands",Entire home,Entire home/apt,3.0,3,30,t,0,39,5,2,4.61,4.68,4.43,4.81,4.84,4.7,4.54,f,150.87671232876713,150.87671232876713,2.8320439046750145,3.0,4.0,0.32,0,0,2,0.8493150684931506,0.547945205479452,2 baths,37.71917808219178,1.3333333333333333,0.0,1.877058335221319
67,"Amsterdam, Netherlands",within an hour,100.0,99.0,t,Oud-West,3,"['email', 'phone', 'work_email']",t,"Amsterdam, North Holland, Netherlands",Private room in guest suite,Private room,2.0,2,30,t,1,451,49,7,4.8,4.86,4.89,4.94,4.92,4.71,4.67,t,80.0,80.0,0.0,3.0,3.0,3.59,6,26,220,48.21917808219178,60.273972602739725,1 private bath,26.666666666666668,1.0,0.0,0.0
68,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,Oud-West,4,"['email', 'phone']",t,neighbourhood not available,Private room in bed and breakfast,Private room,1.0,4,90,t,2,331,3,0,4.77,4.82,4.65,4.91,4.82,4.82,4.73,t,119.0,119.0,0.0,1.0,2.0,2.74,12,42,42,13.693150684931506,11.506849315068493,1 private bath,59.5,2.0,0.0,0.0
69,"Amsterdam, Netherlands",within a few hours,100.0,99.0,t,Nieuwmarkt en Lastage,3,"['email', 'phone']",t,neighbourhood not available,Boat,Entire home/apt,2.0,3,1125,t,1,118,38,3,4.64,4.71,4.67,4.7,4.65,4.95,4.38,f,277.1917808219178,277.1917808219178,8.491523786433461,3.0,4.0,0.98,2,6,201,152.4794520547945,55.06849315068493,1 bath,69.29794520547945,1.3333333333333333,0.0,3.063411101604362
70,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,Amsterdam Centrum,1,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire home,Entire home/apt,3.0,3,20,t,0,38,4,1,4.97,5.0,5.0,4.95,5.0,4.97,4.89,f,175.85479452054796,175.85479452054796,1.3560042602499627,2.0,2.0,0.42,0,0,0,0.0,0.0,1.5 baths,87.92739726027398,1.0,0.0,0.7710931418998183
71,"Amsterdam, Netherlands",within a few hours,75.0,95.0,f,host neighbourhood not available,2,"['email', 'phone', 'work_email']",t,"Amsterdam, North Holland, Netherlands",Private room in guest suite,Private room,1.0,2,14,t,2,490,52,5,4.68,4.79,4.6,4.84,4.78,4.7,4.43,f,108.03287671232877,108.03287671232877,3.05966558874955,1.0,2.0,4.64,9,27,250,74.69589041095891,68.4931506849315,1.5 baths,54.016438356164386,2.0,0.0,2.8321615436538488
72,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,Slotervaart,1,"['email', 'phone']",f,"Amsterdam, Noord-Holland, Netherlands",Private room in rental unit,Private room,1.60261477652782,2,14,t,0,37,0,0,4.88,4.85,4.88,4.94,4.97,4.38,4.82,f,100.0,100.0,0.0,1.0,2.0,0.52,0,0,0,0.0,0.0,1 private bath,50.0,2.0,0.0,0.0
73,"Amsterdam, Netherlands",within a few hours,100.0,81.0,t,Oud-West,3,"['email', 'phone']",f,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,1,14,t,5,30,6,1,4.83,4.77,4.83,4.8,4.97,4.67,4.6,f,225.27397260273972,225.27397260273972,42.77614240642874,3.0,4.0,0.24,5,5,5,2.3835616438356166,1.36986301369863,1 bath,56.31849315068493,1.3333333333333333,0.0,18.98849738929339
74,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,Museumkwartier,1,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,3.0,5,22,t,0,11,0,0,4.82,5.0,4.73,5.0,5.0,4.73,4.82,f,120.87671232876713,120.87671232876713,0.72523595022684,3.0,5.0,0.1,0,0,0,0.0,0.0,1 bath,24.175342465753424,1.6666666666666667,0.0,0.5999798772275534
75,"Amsterdam, Netherlands",within a day,80.0,11.0,f,Grachtengordel,3,"['email', 'phone']",f,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,3.0,3,30,t,1,61,1,1,4.73,4.85,4.73,4.9,4.97,4.93,4.49,f,475.0,475.0,0.0,5.0,4.0,0.51,1,1,92,119.72602739726027,25.205479452054796,1 bath,118.75,0.8,0.0,0.0
76,"Amsterdam, Netherlands",within an hour,100.0,88.0,t,Museumkwartier,2,"['email', 'phone']",t,neighbourhood not available,Private room in rental unit,Private room,2.0,3,21,t,4,145,18,4,4.95,4.85,4.98,4.99,4.99,4.95,4.8,f,141.32876712328766,141.32876712328766,6.152938176279193,3.0,3.0,1.2,7,11,172,66.16438356164383,47.12328767123288,1 private bath,47.10958904109589,1.0,0.0,4.353634650270244
77,"Amsterdam, Netherlands",within a few hours,100.0,0.0,f,Jordaan,1,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,2,3,t,9,62,0,0,4.74,4.72,4.66,4.82,4.9,4.81,4.34,f,668.4931506849315,668.4931506849315,46.51808205904988,3.0,3.0,0.5,38,68,343,632.3287671232877,93.97260273972603,1 bath,222.8310502283105,1.0,0.0,6.958647521128364
78,"Amsterdam, Netherlands",within a day,100.0,0.0,f,host neighbourhood not available,1,"['email', 'phone']",f,"Amsterdam, North Holland, Netherlands",Private room in rental unit,Private room,1.0,2,20,t,5,2,0,0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,f,120.0,120.0,0.0,2.0,4.0,0.04,17,37,296,97.31506849315069,81.0958904109589,1.5 baths,30.0,2.0,0.0,0.0
79,"Amsterdam, Netherlands",within a day,100.0,75.0,t,Grachtengordel,1,"['email', 'phone']",f,neighbourhood not available,Private room in boat,Private room,1.0,3,365,t,2,201,20,2,4.86,4.83,4.72,4.95,4.95,4.92,4.78,f,165.0,165.0,0.0,1.0,4.0,1.62,10,18,148,66.9041095890411,40.54794520547945,1 bath,41.25,4.0,0.0,0.0
80,"Amsterdam, Netherlands",within a day,50.0,28.0,f,Oud-Zuid,1,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,3,22,t,4,84,7,2,4.25,4.41,3.95,4.66,4.46,4.56,4.09,f,159.72602739726028,159.72602739726028,10.60952852104219,1.0,4.0,0.67,8,16,16,6.917808219178082,4.383561643835616,1.5 baths,39.93150684931507,4.0,0.0,6.642329176981816
81,"Amsterdam, Netherlands",a few days or more,40.0,17.0,f,Jordaan,5,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,3,1125,t,26,23,0,0,4.86,4.91,4.77,4.86,4.86,4.86,4.64,f,378.6575342465753,378.6575342465753,67.55222220380747,1.0,2.0,0.19,48,73,174,207.04109589041096,47.671232876712324,1 bath,189.32876712328766,2.0,0.0,17.83992555125514
82,"Amsterdam, Netherlands",within a few hours,100.0,50.0,f,Bos en Lommer,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,3.0,6,25,t,0,25,2,1,4.96,4.88,4.92,5.0,5.0,4.6,4.96,f,180.0,180.0,0.0,5.0,4.0,0.22,0,0,0,0.0,0.0,1.5 baths,45.0,0.8,0.0,0.0
83,"Amsterdam, Netherlands",within a day,100.0,95.0,f,Spaarndammer en Zeeheldenbuurt,1,"['email', 'phone']",t,neighbourhood not available,Private room in boat,Private room,1.0,2,30,t,3,238,33,4,4.87,4.88,4.84,4.94,4.9,4.79,4.75,f,101.04109589041096,101.04109589041096,3.058218777724719,1.0,2.0,3.3,6,21,282,77.56164383561644,77.26027397260275,1.5 baths,50.52054794520548,2.0,0.0,3.026707846717794
84,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,Watergraafsmeer,1,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire condo,Entire home/apt,2.0,5,30,t,0,57,0,0,4.84,4.91,4.84,4.91,4.82,4.58,4.7,f,140.0,140.0,0.0,2.0,4.0,0.46,0,0,0,0.0,0.0,1.5 baths,35.0,2.0,0.0,0.0
85,"Amsterdam, Netherlands",within a few hours,100.0,53.0,f,Oud-West,1,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,2,1125,t,0,54,7,1,4.52,4.5,4.39,4.76,4.7,4.63,4.35,f,287.04657534246576,287.04657534246576,58.654422095621776,4.0,5.0,0.62,0,0,0,0.0,0.0,1 bath,57.40931506849315,1.25,0.0,20.433764808252157
86,"Amsterdam, Netherlands",within a day,100.0,0.0,f,Oud-West,2,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.60261477652782,2,30,t,0,162,0,0,4.41,4.39,4.34,4.83,4.88,4.62,4.39,f,80.0,80.0,0.0,1.0,2.0,1.37,0,0,1,0.2191780821917808,0.273972602739726,1.5 baths,40.0,2.0,0.0,0.0
87,"Amsterdam, Netherlands",within an hour,100.0,77.0,f,Buitenveldert-West,3,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,1125,t,0,26,6,0,4.67,4.81,4.58,4.77,4.96,4.54,4.54,f,134.55068493150685,134.55068493150685,6.527690874723877,1.0,2.0,0.21,0,0,0,0.0,0.0,1 bath,67.27534246575343,2.0,0.0,4.851473538055049
88,"Amsterdam, Netherlands",within a day,100.0,70.0,f,Nieuwmarkt en Lastage,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,3,5,t,0,109,6,0,4.82,4.75,4.57,4.87,4.88,4.92,4.64,f,107.84931506849315,107.84931506849315,4.5200142008332085,2.0,2.0,0.9,0,0,0,0.0,0.0,1 bath,53.92465753424658,1.0,0.0,4.191045810502022
89,"Amsterdam, Netherlands",response not available,94.96734148204736,69.0,f,Stadionbuurt,2,"['email', 'phone']",t,neighbourhood not available,Private room in bed and breakfast,Private room,1.0,4,30,t,0,378,9,1,4.87,4.92,4.94,4.94,4.91,4.84,4.79,f,75.0,75.0,0.0,2.0,3.0,3.07,0,0,211,43.35616438356164,57.80821917808219,1.5 shared baths,25.0,1.5,0.0,0.0
90,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,Oud-West,1,"['email', 'phone', 'work_email']",f,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,2.0,3,1124,t,0,10,0,0,4.9,4.9,4.7,4.8,5.0,4.6,4.6,f,150.0,150.0,0.0,2.0,4.0,0.08,0,0,0,0.0,0.0,2 baths,37.5,2.0,0.0,0.0
91,"Amsterdam, Netherlands",within a few hours,100.0,57.0,f,Grachtengordel,4,"['email', 'phone', 'work_email']",t,"Amsterdam, North Holland, Netherlands",Entire loft,Entire home/apt,4.0,5,35,t,0,18,1,1,4.83,4.78,4.83,4.88,5.0,4.94,4.71,f,247.35616438356163,247.35616438356163,10.05120115151856,4.0,4.0,0.18,2,2,9,7.164383561643835,2.4657534246575343,2.5 baths,61.83904109589041,1.0,0.0,4.0634528662615885
92,"Amsterdam, Netherlands",within an hour,100.0,100.0,t,Spaarndammer en Zeeheldenbuurt,1,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Private room in guest suite,Private room,1.0,2,1125,t,1,521,52,1,4.96,4.97,4.97,4.97,4.96,4.79,4.86,t,137.36986301369862,137.36986301369862,8.411639713723524,1.0,2.0,4.32,3,9,17,5.7753424657534245,4.657534246575342,1 private bath,68.68493150684931,2.0,0.0,6.123351606519917
93,"Amsterdam, Netherlands",response not available,94.96734148204736,100.0,f,host neighbourhood not available,1,"['email', 'phone']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,5,17,t,0,11,1,0,4.82,4.91,4.82,4.55,5.0,4.27,4.45,f,163.0,163.0,0.0,1.0,3.0,0.1,0,0,132,58.94794520547945,36.16438356164384,1.5 baths,54.333333333333336,3.0,0.0,0.0
94,"Amsterdam, Netherlands",within an hour,100.0,80.17012104128669,f,Volewijck,1,"['email', 'phone', 'work_email']",t,"Amsterdam, North Holland, Netherlands",Entire townhouse,Entire home/apt,2.0,5,14,t,0,20,0,0,4.78,4.78,4.61,4.89,5.0,4.39,4.61,f,170.0,170.0,0.0,2.0,4.0,0.16,0,0,0,0.0,0.0,1.5 baths,42.5,2.0,0.0,0.0
95,"Amsterdam, Netherlands",within an hour,98.0,100.0,f,Oostelijke Eilanden en Kadijken,3,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,3.0,3,90,t,3,223,40,3,4.5,4.65,4.51,4.74,4.59,4.76,4.37,t,376.7260273972603,376.7260273972603,23.223271457678894,6.0,6.0,2.42,8,19,230,242.75342465753425,63.013698630136986,1 bath,62.78767123287671,1.0,0.0,6.164498805172754
96,"Amsterdam, Netherlands",response not available,94.96734148204736,60.0,f,Oud-West,1,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire rental unit,Entire home/apt,1.0,4,8,t,5,43,3,0,4.86,4.95,4.83,4.88,4.93,4.76,4.9,f,140.0,140.0,0.0,1.0,2.0,0.36,7,7,7,2.684931506849315,1.9178082191780823,1 bath,70.0,2.0,0.0,0.0
97,"Amsterdam, Netherlands",within an hour,100.0,100.0,f,Hoofddorppleinbuurt,1,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,4.0,2,21,t,0,17,6,2,4.93,4.82,4.59,4.88,5.0,4.47,4.59,f,380.0,380.0,0.0,1.0,5.0,0.14,0,0,0,0.0,0.0,2 baths,76.0,5.0,0.0,0.0
98,"Amsterdam, Netherlands",within an hour,100.0,85.0,f,Oud-West,1,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Private room in boat,Private room,1.0,1,365,t,13,368,72,9,4.73,4.8,4.86,4.85,4.79,4.66,4.62,f,156.36438356164385,156.36438356164385,24.544338495061766,1.0,2.0,3.17,35,65,334,141.02191780821917,91.5068493150685,1 private bath,78.18219178082192,2.0,0.0,15.696885656435693
99,"Amsterdam, Netherlands",within an hour,100.0,99.0,t,Westelijke Eilanden,2,"['email', 'phone']",t,"Amsterdam, Haarlemmerbuurt, Netherlands",Private room in bed and breakfast,Private room,1.60261477652782,1,10,t,7,738,103,11,4.75,4.84,4.76,4.94,4.92,4.9,4.68,t,85.73972602739725,85.73972602739725,25.989023146331576,1.0,2.0,6.02,19,49,50,16.863013698630137,13.698630136986301,1 shared bath,42.86986301369863,2.0,0.0,30.311530431094507
100,"Amsterdam, Netherlands",within a few hours,99.0,77.0,f,host neighbourhood not available,15,"['email', 'phone']",t,neighbourhood not available,Private room in farm stay,Private room,1.0,2,1125,t,9,399,25,1,4.86,4.81,4.81,4.91,4.9,4.78,4.79,f,87.0,87.0,0.0,1.0,2.0,3.27,14,14,269,64.11780821917809,73.6986301369863,1 private bath,43.5,2.0,0.0,0.0
101,"Amsterdam, Netherlands",within an hour,90.0,100.0,f,Oost,6,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Private room in townhouse,Private room,1.0,1,1125,t,9,290,11,4,4.27,4.28,4.46,4.63,4.61,4.34,4.19,t,94.68767123287671,94.68767123287671,15.368048282832893,3.0,4.0,2.37,28,58,238,61.47945205479452,65.20547945205479,1.5 baths,23.671917808219177,1.3333333333333333,0.0,16.23025266408381
102,"Amsterdam, Netherlands",within an hour,100.0,83.0,f,Oud-West,1,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,3.0,3,14,t,0,25,5,2,5.0,4.96,4.96,5.0,5.0,4.96,4.88,f,483.9123287671233,483.9123287671233,23.24459020842377,2.0,4.0,0.21,0,0,0,0.0,0.0,3 baths,120.97808219178083,2.0,0.0,4.803471378306201
103,"Amsterdam, Netherlands",within an hour,100.0,99.0,t,Westelijke Eilanden,2,"['email', 'phone']",t,"Amsterdam, Haarlemmerbuurt, Netherlands",Private room in bed and breakfast,Private room,1.60261477652782,1,10,t,8,478,83,7,4.85,4.91,4.86,4.96,4.97,4.92,4.72,t,94.16164383561645,94.16164383561645,25.78969590500826,1.0,2.0,3.89,23,50,51,18.339726027397262,13.972602739726028,1 shared bath,47.08082191780822,2.0,0.0,27.388748597072983
104,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,De Pijp,1,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Houseboat,Entire home/apt,3.0,7,30,t,0,14,0,0,5.0,4.93,4.71,4.86,4.92,4.93,4.86,f,135.42465753424656,135.42465753424656,24.003272331983915,3.0,5.0,0.11,0,0,0,0.0,0.0,2.5 baths,27.084931506849312,1.6666666666666667,0.0,17.724447503892634
105,"Amsterdam, Netherlands",within a few hours,100.0,100.0,t,host neighbourhood not available,1,"['email', 'phone']",t,"Amsterdam, Noord-Holland, Netherlands",Entire loft,Entire home/apt,1.60261477652782,14,1125,t,0,148,4,0,4.88,4.79,4.86,4.95,4.93,4.79,4.74,f,108.54794520547945,108.54794520547945,13.560042602499617,4.0,4.0,1.22,0,0,48,14.301369863013699,13.150684931506849,1 bath,27.136986301369863,1.0,0.0,12.492214916487534
106,"Amsterdam, Netherlands",within a day,50.0,75.0,f,Buitenveldert-West,1,"['email', 'phone']",t,"Amsterdam, Netherlands",Entire home,Entire home/apt,4.0,6,28,t,0,18,2,0,4.94,4.89,4.78,4.94,5.0,4.78,4.72,f,247.76712328767124,247.76712328767124,6.927649150018166,5.0,4.0,0.29,0,0,0,0.0,0.0,3.5 baths,61.94178082191781,0.8,0.0,2.796032442922132
107,"Amsterdam, Netherlands",within a day,80.0,75.0,f,Oud-West,1,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,3,30,t,9,29,0,0,4.63,4.65,4.46,4.65,4.62,4.85,4.46,f,250.0,250.0,0.0,1.0,2.0,0.24,25,55,55,37.67123287671233,15.068493150684931,1 bath,125.0,2.0,0.0,0.0
108,"Amsterdam, Netherlands",within an hour,100.0,100.0,t,De Wallen,2,"['email', 'phone', 'work_email']",t,"Amsterdam, North Holland, Netherlands",Room in bed and breakfast,Hotel room,1.0,1,1125,t,1,754,65,7,4.85,4.83,4.89,4.94,4.94,4.93,4.77,t,148.15068493150685,148.15068493150685,22.389822570743135,1.0,2.0,6.2,2,11,88,33.59452054794521,24.10958904109589,1 private bath,74.07534246575342,2.0,0.0,15.112871453206184
109,"Amsterdam, Netherlands",within an hour,100.0,100.0,t,De Wallen,2,"['email', 'phone', 'work_email']",t,"Amsterdam, North Holland, Netherlands",Room in bed and breakfast,Hotel room,1.0,1,1125,t,0,656,69,6,4.88,4.83,4.92,4.95,4.96,4.96,4.77,t,149.36438356164385,149.36438356164385,21.661769190623858,1.0,2.0,5.42,4,15,95,36.43835616438356,26.027397260273972,1 private bath,74.68219178082192,2.0,0.0,14.502633542275408
110,"Amsterdam, Netherlands",response not available,94.96734148204736,91.0,f,Oud-West,4,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Private room in bed and breakfast,Private room,1.0,3,1125,t,4,117,6,0,4.36,4.28,4.22,4.66,4.65,4.75,4.23,f,149.36986301369862,149.36986301369862,20.768548474807172,3.0,4.0,0.99,8,23,37,11.424657534246576,10.136986301369863,1 bath,37.342465753424655,1.3333333333333333,0.0,13.90410893856313
111,"Amsterdam, Netherlands",response not available,94.96734148204736,75.0,f,Watergraafsmeer,1,"['email', 'phone', 'work_email']",t,neighbourhood not available,Entire townhouse,Entire home/apt,4.0,28,33,t,0,40,3,0,4.82,4.72,4.26,4.9,4.92,4.82,4.79,f,281.7945205479452,281.7945205479452,22.332993692198063,6.0,4.0,0.34,0,0,31,30.15068493150685,8.493150684931507,3 baths,70.4486301369863,0.6666666666666666,0.0,7.925276065968882
112,"Amsterdam, Netherlands",within a few hours,100.0,0.0,f,host neighbourhood not available,3,"['email', 'phone', 'work_email']",t,"Amsterdam, North Holland, Netherlands",Entire loft,Entire home/apt,1.0,30,180,t,11,63,0,0,4.33,4.08,4.23,4.57,4.6,4.61,4.25,f,87.0,87.0,0.0,1.0,2.0,0.52,26,27,297,70.79178082191781,81.36986301369863,1.5 baths,43.5,2.0,0.0,0.0
113,"Amsterdam, Netherlands",within a day,90.0,68.0,f,Oostzanerwerf,1,"['email', 'phone']",f,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,5,120,t,9,23,7,0,5.0,4.85,4.95,4.95,5.0,4.9,4.9,f,145.6986301369863,145.6986301369863,9.040028401666417,1.0,2.0,0.21,32,62,337,134.46575342465752,92.32876712328768,1.5 baths,72.84931506849315,2.0,0.0,6.204607684483343
114,"Amsterdam, Netherlands",response not available,94.96734148204736,80.17012104128669,f,host neighbourhood not available,59,"['email', 'phone']",t,neighbourhood not available,Entire condo,Entire home/apt,1.0,2,3,t,0,56,5,0,4.94,4.96,4.92,4.98,5.0,4.96,4.75,t,555.7945205479452,555.7945205479452,5.484641152750191,1.0,2.0,0.56,0,0,0,0.0,0.0,1.5 baths,277.8972602739726,2.0,0.0,0.9868109436097009
115,"Amsterdam, Netherlands",within an hour,100.0,97.0,f,Rivierenbuurt,1,"['email', 'phone', 'work_email']",t,"Amsterdam, North Holland, Netherlands",Private room in rental unit,Private room,1.0,1,14,t,2,530,84,9,4.65,4.77,4.59,4.92,4.92,4.7,4.5,f,84.36986301369863,84.36986301369863,10.047014275908221,1.0,2.0,5.37,3,14,80,18.273972602739725,21.91780821917808,1 private bath,42.18493150684932,2.0,0.0,11.908297485651893
116,"Amsterdam, Netherlands",within an hour,100.0,99.0,t,Slotermeer-Noordoost,2,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Private room in home,Private room,1.0,4,25,t,1,331,32,6,4.81,4.87,4.87,4.92,4.92,4.47,4.64,t,75.32328767123288,75.32328767123288,6.338408138716844,2.0,2.0,2.73,13,43,318,65.87397260273973,87.12328767123287,1.5 shared baths,37.66164383561644,1.0,0.0,8.414938241121915
117,"Amsterdam, Netherlands",within a day,100.0,100.0,f,Oostelijke Eilanden en Kadijken,1,"['email', 'phone']",t,"Amsterdam, North Holland, Netherlands",Entire rental unit,Entire home/apt,1.0,14,60,t,0,88,4,1,4.74,4.79,4.53,4.87,4.86,4.62,4.55,f,120.0,120.0,0.0,1.0,2.0,0.77,0,1,65,21.36986301369863,17.80821917808219,1.5 baths,60.0,2.0,0.0,0.0
